CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
50011573,GRAN VILLA RESTAURANT,Brooklyn,4002,3 AVENUE,11232,7185763924,Spanish,01/06/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,9,A,01/06/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.653190707078,-74.008862036378,307,38,000200,3010571,3007120037,BK32,
50147158,EL SABROSO,Manhattan,265,WEST   37 STREET,10018,2122841118,Spanish,02/26/2025,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05H,No approved written standard operating procedure for avoiding contamination by refillable returnable containers.,Critical,112,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.753621849183,-73.990958519981,105,03,010900,1014453,1007870001,MN17,
41016740,SATGURU SWEETS & CATERING,Queens,13408,ROCKAWAY BOULEVARD,11420,7186595235,Indian,03/03/2025,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,12,A,03/03/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.674586733129,-73.804175524893,410,28,081400,4255159,4117580245,QN55,
50105992,DOSA DELIGHT,Queens,3566,73RD ST,11372,7183971000,Indian,01/28/2025,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,64,,,03/08/2025,Cycle Inspection / Initial Inspection,40.75050915768,-73.892994294323,403,25,029100,4462992,4012720036,QN28,
50154810,LA PANADERIA TOTOPAN,Queens,14511,JAMAICA AVE,11435,3476083154,Spanish,01/22/2025,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,29,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.701958836818,-73.809749920081,412,24,024000,4206728,4096750033,QN61,
40712429,SAL Y PIMIENTA,Queens,81-10,ROOSEVELT AVENUE,11372,3473613282,Spanish,02/20/2025,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,61,Z,02/20/2025,03/08/2025,Cycle Inspection / Re-inspection,40.747542215303,-73.884647746901,404,25,026901,4036863,4014920005,QN29,
50144814,TITI'S EMPANADAS,Brooklyn,160,HAVEMEYER STREET,11211,3475138908,Spanish,01/15/2025,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,20,,,03/08/2025,Cycle Inspection / Initial Inspection,40.711353261282,-73.95770342961,301,34,052300,3063152,3024200022,BK73,
41578677,SARAVANA BHAVAN,Manhattan,81,LEXINGTON AVENUE,10016,2126847755,Indian,03/05/2025,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,40,,,03/08/2025,Cycle Inspection / Initial Inspection,40.741497375814,-73.983280828431,106,02,006800,1018134,1008820030,MN21,
50147158,EL SABROSO,Manhattan,265,WEST   37 STREET,10018,2122841118,Spanish,02/26/2025,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches in facility's food or non-food area.,Critical,112,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.753621849183,-73.990958519981,105,03,010900,1014453,1007870001,MN17,
50089410,TERIYAKI 365,Queens,4202,NORTHERN BLVD,11101,9178380266,Chinese/Japanese,02/06/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,27,Z,02/06/2025,03/08/2025,Cycle Inspection / Re-inspection,40.753068276318,-73.921377667644,401,26,017100,4002366,4001830051,QN31,
50086681,CAMPESINO DOMINICANO RESTAURANT,Bronx,1987,UNIVERSITY AVENUE,10453,9177377798,Spanish,01/17/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,27,,,03/08/2025,Cycle Inspection / Initial Inspection,40.854545458314,-73.91157662174,205,14,024502,2014699,2032160064,BX36,
50162086,CALI TAJADAS BAKERY & RESTAURANT,Queens,4518,104TH ST,11368,3474357548,Spanish,02/26/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,33,Z,02/26/2025,03/08/2025,Pre-permit (Operational) / Re-inspection,40.746826036304,-73.860151048686,404,21,041300,4431860,4019800035,QN25,
40557912,KISMAT INDIAN CUISINE,Manhattan,603,FORT WASHINGTON AVENUE,10040,2127958633,Indian,01/28/2025,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,23,Z,01/28/2025,03/08/2025,Cycle Inspection / Re-inspection,40.855234584885,-73.936851153613,112,10,027300,1084212,1021797501,MN35,
41461165,NEW BRISAS LATINAS RESTAURANT,Queens,13515,LEFFERTS BOULEVARD,11420,7183239183,Spanish,01/02/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,01/02/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.670260942913,-73.820950841132,410,28,083800,4256618,4118060020,QN55,
50148418,PARLEY,Queens,3608,30TH AVE,11103,9177254303,Spanish,02/20/2025,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,38,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.76492821218,-73.917230174862,401,22,006300,4010011,4006510044,QN70,
50129155,LA MASA,Bronx,3399,EAST TREMONT AVENUE,10461,9177089247,Spanish,02/21/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,02/21/2025,03/08/2025,Cycle Inspection / Re-inspection,40.833327800321,-73.828373774921,210,13,018400,2072657,2053090001,BX52,
50137471,YAYO'S LATIN CUISINE,Brooklyn,36,5 AVENUE,11217,7186228922,Spanish,02/07/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,02/07/2025,03/08/2025,Cycle Inspection / Re-inspection,40.681921019123,-73.976737459048,306,39,012901,3018435,3009300038,BK37,
50086764,EL CLUB VALLE RESTAURANT,Bronx,352,EAST GUN HILL ROAD,10467,6463292949,Spanish,03/03/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,23,,,03/08/2025,Cycle Inspection / Initial Inspection,40.878758753847,-73.87277868003,207,11,042902,2018504,2033520045,BX43,
40536414,LA CABANA RESTAURANT,Brooklyn,106264,FLATBUSH AVENUE,,7182870248,Spanish,01/15/2025,Violations were cited in the following area(s).,04C,Food worker/food vendor does not use utensil or other barrier to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,21,Z,01/15/2025,03/08/2025,Cycle Inspection / Re-inspection,0,0,,,,,3,,
50008666,DELEON BAKERY & RESTAURANT,Queens,18-58,CORNAGA AVENUE,11691,5162330098,Spanish,01/27/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,01/27/2025,03/08/2025,Cycle Inspection / Re-inspection,40.602284729742,-73.751101860243,414,31,101001,4518605,4155600054,QN15,
50098817,ANGEL INDIAN RESTAURANT,Queens,7414,37TH RD,11372,3476327555,Indian,03/04/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,21,,,03/08/2025,Cycle Inspection / Initial Inspection,40.747249503467,-73.891270825102,403,25,028900,4029839,4012850071,QN28,
50109439,BBQ VILLAGE,Queens,18112,HILLSIDE AVE,11432,7188388801,Indian,01/14/2025,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,55,,,03/08/2025,Cycle Inspection / Initial Inspection,40.713192265025,-73.781498721437,412,27,046800,4212419,4099170043,QN61,
50069505,TAJ MAHAL INDIAN REST,Brooklyn,7315,3 AVENUE,11209,7187096279,Indian,03/03/2025,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,32,,,03/08/2025,Cycle Inspection / Initial Inspection,40.632656835457,-74.027287650418,310,43,006600,3147843,3059180004,BK31,
50106991,RAJA SWEETS & FAST FOOD,Queens,7231,37TH AVE,11372,7187537231,Indian,01/15/2025,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,41,,,03/08/2025,Cycle Inspection / Initial Inspection,40.74880492794,-73.893282162298,403,25,029100,4462992,4012720036,QN28,
50105992,DOSA DELIGHT,Queens,3566,73RD ST,11372,7183971000,Indian,01/28/2025,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,64,,,03/08/2025,Cycle Inspection / Initial Inspection,40.75050915768,-73.892994294323,403,25,029100,4462992,4012720036,QN28,
50130959,EL KAMBUCHE DE LOLA 2,Queens,13840,84TH DR,11435,3474458909,Spanish,01/07/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,8,A,01/07/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.709095313538,-73.818245508607,408,24,021400,4206515,4096490044,QN35,
50142941,PICAZO'S PIZZA & RESTAURANT PLACE,Brooklyn,871,3 AVENUE,11232,3476629160,Spanish,01/17/2025,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,24,Z,01/17/2025,03/08/2025,Cycle Inspection / Re-inspection,40.657662219155,-74.004180827123,307,38,010100,3010072,3006800012,BK32,
50135751,LA GITANA # 4 PANADERIA Y RESTAURANTE,Queens,9031,37TH AVE,11372,9175209339,Spanish,01/02/2025,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,32,,,03/08/2025,Cycle Inspection / Initial Inspection,40.750566741526,-73.876539811989,403,25,027500,4035996,4014640039,QN28,
41016740,SATGURU SWEETS & CATERING,Queens,13408,ROCKAWAY BOULEVARD,11420,7186595235,Indian,03/03/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,A,03/03/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.674586733129,-73.804175524893,410,28,081400,4255159,4117580245,QN55,
50159714,RED CHILLI,Queens,7605,37TH AVE,11372,7185416978,Indian,02/24/2025,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,60,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.749180357049,-73.889740997645,403,25,028700,4029578,4012760037,QN28,
41119269,ROYAL INDIA PALACE AND RESTAURANT,Queens,118-08,ATLANTIC AVENUE,11419,7188467600,Indian,01/30/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,49,Z,01/30/2025,03/08/2025,Cycle Inspection / Re-inspection,40.693861404349,-73.828683678334,409,28,012000,4199105,4094360003,QN54,
